1 PERIODO,2 CUO,3 CORRELATIVO,4 CODIGO DE CATALOGO UTILIZADO,5 CODIGO PROPIO DEL ACTIVO FIJO CORRESPONDIENTE AL CATALOGO SENALADO EN EL CAMPO 4,6 CODIGO DE CATALOGO UTILIZADO,7 CODIGO DE EXISTENCIA CORRESPONDIENTE AL CATALOGO SENALADO EN EL CAMPO 6,8 CODIGO DEL TIPO DE ACTIVO FIJO (VALIDAR CON PARAMETRO TABLA 18),9 CODIGO DE LA CUENTA CONTABLE DEL ACTIVO FIJO,10 ESTADO DEL ACTIVO FIJO (VALIDAR CON PARAMETRO TABLA 19),11 DESCRIPCION DEL ACTIVO FIJO,12 MARCA DEL ACTIVO FIJO,13 MODELO DEL ACTIVO FIJO,14 NUMERO DE SERIE Y/O PLACA DEL ACTIVO FIJO,15 IMPORTE DEL SALDO INICIAL DEL ACTIVO FIJO ,16 ADQUISICION,17 IMPORTE DE LAS MEJORAS DEL ACTIVO FIJO,18 IMPORTE DE LOS RETIROS Y/O BAJAS DEL ACTIVO FIJO,19 IMPORTE POR OTROS AJUSTES EN EL VALOR DEL ACTIVO FIJO,20 VALOR DE LA REVALUACION VOLUNTARIA EFECTUADA,21 VALOR DE LA REVALUACION EFECTUADA POR REORGANIZACION DE SOCIEDADES,22 VALOR DE OTRAS REVALUACIONES EFECTUADA,23 IMPORTE DEL VALOR DEL AJUSTE POR INFLACION DEL ACTIVO FIJO,24 FECHA DE ADQUISICION DEL ACTIVO FIJO,25 FECHA DE INICIO DEL USO DEL ACTIVO FIJO,26 CODIGO DEL MÉTODO APLICADO EN EL CALCULO DE LA DEPRECIACION,27 NUMERO DE DOCUMENTO DE AUTORIZACION PARA CAMBIAR EL MÉTODO DE LA DEPRECIACION,FORMULA (NUMÉRICA),29 DEPRECIACION ACUMULADA AL CIERRE DEL EJERCICIO ANTERIOR.,30 VALOR DE LA DEPRECIACION DEL EJERCICIO SIN CONSIDERAR LA REVALUACION,31 VALOR DE LA DEPRECIACION DEL EJERCICIO RELACIONADA CON LOS RETIROS Y/O BAJAS DEL ACTIVO FIJO,32 VALOR DE LA DEPRECIACION RELACIONADA CON OTROS AJUSTES,33 VALOR DE LA DEPRECIACION DE LA REVALUACION VOLUNTARIA EFECTUADA,34 VALOR DE LA DEPRECIACION DE LA REVALUACION EFECTUADA POR REORGANIZACION DE SOCIEDADES,35 VALOR DE LA DEPRECIACION DE OTRAS REVALUACIONES EFECTUADAS,36 VALOR DEL AJUSTE POR INFLACION DE LA DEPRECIACION,37 INDICA EL ESTADO DE LA OPERACION,
20230000,1147,M1147,9,FAM000110,,,2,332111,9,SALDO 50% PREPARACION DE INFRA,-,-,-,19027.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23/02/2022,01/08/2022,1,0000,6.67,79.28,-79.28,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1052,M1052,9,FAM000111,,,2,332111,9,50% ADEL. SERV. OBRA CIVIL STA,-,-,-,15649.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/09/2021,01/08/2022,1,0000,6.67,65.21,-65.21,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1051,M1051,9,FAM000111,,,2,332111,9,50% ADEL. SERV. OBRA CIVIL STA,-,-,-,15649.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/09/2021,01/08/2022,1,0000,6.67,65.21,-65.21,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1053,M1053,9,FAM000111,,,2,332111,9,50% ADEL. SERV. OBRA CIVIL STA,-,-,-,15649.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,07/09/2021,01/08/2022,1,0000,6.67,65.21,-65.21,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1056,M1056,9,FAM000112,,,2,332111,9,SALDO 50% OBRA CIVIL DATA CENT,-,-,-,15546.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,06/12/2021,01/08/2022,1,0000,6.67,64.78,-64.78,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1055,M1055,9,FAM000112,,,2,332111,9,SALDO 50% OBRA CIVIL DATA CENT,-,-,-,15546.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,06/12/2021,01/08/2022,1,0000,6.67,64.78,-64.78,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1054,M1054,9,FAM000112,,,2,332111,9,SALDO 50% OBRA CIVIL DATA CENT,-,-,-,15546.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,06/12/2021,01/08/2022,1,0000,6.67,64.78,-64.78,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1150,M1150,9,FAM000113,,,2,332111,9,IMPLEMENTACION DE INSTALACIONE,-,-,-,58938.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/10/2021,01/08/2022,1,0000,6.67,245.58,-245.58,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1148,M1148,9,FAM000113,,,2,332111,9,IMPLEMENTACION DE INSTALACIONE,-,-,-,58938.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/10/2021,01/08/2022,1,0000,6.67,245.58,-245.58,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1149,M1149,9,FAM000113,,,2,332111,9,IMPLEMENTACION DE INSTALACIONE,-,-,-,58938.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/10/2021,01/08/2022,1,0000,6.67,245.58,-245.58,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1058,M1058,9,FAM000114,,,2,332111,9,SEG. AD IMPLEMENTACION DE INST,-,-,-,53633.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/09/2021,01/08/2022,1,0000,6.67,223.47,-223.47,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1057,M1057,9,FAM000114,,,2,332111,9,SEG. AD IMPLEMENTACION DE INST,-,-,-,53633.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/09/2021,01/08/2022,1,0000,6.67,223.47,-223.47,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1059,M1059,9,FAM000114,,,2,332111,9,SEG. AD IMPLEMENTACION DE INST,-,-,-,53633.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/09/2021,01/08/2022,1,0000,6.67,223.47,-223.47,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1153,M1153,9,FAM000115,,,2,332111,9,25% ADELANTO IMPLEMENTACION DE,-,-,-,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,02/09/2021,01/08/2022,1,0000,6.67,125.00,-125.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1152,M1152,9,FAM000115,,,2,332111,9,25% ADELANTO IMPLEMENTACION DE,-,-,-,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,02/09/2021,01/08/2022,1,0000,6.67,125.00,-125.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1151,M1151,9,FAM000115,,,2,332111,9,25% ADELANTO IMPLEMENTACION DE,-,-,-,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,02/09/2021,01/08/2022,1,0000,6.67,125.00,-125.00,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1062,M1062,9,FAM000116,,,2,332111,9,REMODELACION DE SEDE DATA CENT,-,-,-,62828.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/10/2021,01/08/2022,1,0000,6.67,261.78,-261.78,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1060,M1060,9,FAM000116,,,2,332111,9,REMODELACION DE SEDE DATA CENT,-,-,-,62828.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/10/2021,01/08/2022,1,0000,6.67,261.78,-261.78,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1061,M1061,9,FAM000116,,,2,332111,9,REMODELACION DE SEDE DATA CENT,-,-,-,62828.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/10/2021,01/08/2022,1,0000,6.67,261.78,-261.78,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1155,M1155,9,FAM000117,,,2,332111,9,50% AD. REMODELACION  DE DATA,-,-,-,99451.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/09/2021,01/08/2022,1,0000,6.67,414.38,-414.38,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1156,M1156,9,FAM000117,,,2,332111,9,50% AD. REMODELACION  DE DATA,-,-,-,99451.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/09/2021,01/08/2022,1,0000,6.67,414.38,-414.38,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1154,M1154,9,FAM000117,,,2,332111,9,50% AD. REMODELACION  DE DATA,-,-,-,99451.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/09/2021,01/08/2022,1,0000,6.67,414.38,-414.38,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1064,M1064,9,FAM000118,,,2,332111,9,REMODELACION DE SEDE DATA CENT,-,-,-,36623.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29/11/2021,01/08/2022,1,0000,6.67,152.60,-152.60,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1065,M1065,9,FAM000118,,,2,332111,9,REMODELACION DE SEDE DATA CENT,-,-,-,36623.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29/11/2021,01/08/2022,1,0000,6.67,152.60,-152.60,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1063,M1063,9,FAM000118,,,2,332111,9,REMODELACION DE SEDE DATA CENT,-,-,-,36623.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29/11/2021,01/08/2022,1,0000,6.67,152.60,-152.60,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1159,M1159,9,FAM000119,,,2,332111,9,IMPLEMENTACION DE INST. ELECTR,-,-,-,26986.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27/09/2021,01/08/2022,1,0000,6.67,112.45,-112.45,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1157,M1157,9,FAM000119,,,2,332111,9,IMPLEMENTACION DE INST. ELECTR,-,-,-,26986.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27/09/2021,01/08/2022,1,0000,6.67,112.45,-112.45,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1158,M1158,9,FAM000119,,,2,332111,9,IMPLEMENTACION DE INST. ELECTR,-,-,-,26986.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27/09/2021,01/08/2022,1,0000,6.67,112.45,-112.45,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1068,M1068,9,FAM000120,,,2,332111,9,50% ADEL. IMPLEMENT. REJILLAS,-,-,-,5986.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,08/11/2021,01/08/2022,1,0000,6.67,24.94,-24.94,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1067,M1067,9,FAM000120,,,2,332111,9,50% ADEL. IMPLEMENT. REJILLAS,-,-,-,5986.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,08/11/2021,01/08/2022,1,0000,6.67,24.94,-24.94,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1066,M1066,9,FAM000120,,,2,332111,9,50% ADEL. IMPLEMENT. REJILLAS,-,-,-,5986.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,08/11/2021,01/08/2022,1,0000,6.67,24.94,-24.94,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1162,M1162,9,FAM000121,,,2,332111,9,SALDO IMPLEMEN REJILLAS STA CA,-,-,-,5554.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17/06/2022,01/08/2022,1,0000,6.67,23.14,-23.14,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1161,M1161,9,FAM000121,,,2,332111,9,SALDO IMPLEMEN REJILLAS STA CA,-,-,-,5554.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17/06/2022,01/08/2022,1,0000,6.67,23.14,-23.14,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1160,M1160,9,FAM000121,,,2,332111,9,SALDO IMPLEMEN REJILLAS STA CA,-,-,-,5554.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17/06/2022,01/08/2022,1,0000,6.67,23.14,-23.14,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1163,M1163,9,FAM000122,,,2,332111,9,50% ADEL.SUM. Y SELLADO DE COR,-,-,-,37304.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/11/2021,01/08/2022,1,0000,6.67,155.44,-155.44,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1165,M1165,9,FAM000122,,,2,332111,9,50% ADEL.SUM. Y SELLADO DE COR,-,-,-,37304.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/11/2021,01/08/2022,1,0000,6.67,155.44,-155.44,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1164,M1164,9,FAM000122,,,2,332111,9,50% ADEL.SUM. Y SELLADO DE COR,-,-,-,37304.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11/11/2021,01/08/2022,1,0000,6.67,155.44,-155.44,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1070,M1070,9,FAM000123,,,2,332111,9,SALDO SELLADO CORTAFUEGO STA C,-,-,-,34542.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17/06/2021,01/08/2022,1,0000,6.67,143.93,-143.93,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1069,M1069,9,FAM000123,,,2,332111,9,SALDO SELLADO CORTAFUEGO STA C,-,-,-,34542.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17/06/2021,01/08/2022,1,0000,6.67,143.93,-143.93,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1071,M1071,9,FAM000123,,,2,332111,9,SALDO SELLADO CORTAFUEGO STA C,-,-,-,34542.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17/06/2021,01/08/2022,1,0000,6.67,143.93,-143.93,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1166,M1166,9,FAM000124,,,2,332111,9,50% AD. SERV  OBRA CIVIL DATAC,-,-,-,2245.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26/11/2021,01/08/2022,1,0000,6.67,9.36,-9.36,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1167,M1167,9,FAM000124,,,2,332111,9,50% AD. SERV  OBRA CIVIL DATAC,-,-,-,2245.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26/11/2021,01/08/2022,1,0000,6.67,9.36,-9.36,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1168,M1168,9,FAM000124,,,2,332111,9,50% AD. SERV  OBRA CIVIL DATAC,-,-,-,2245.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26/11/2021,01/08/2022,1,0000,6.67,9.36,-9.36,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1073,M1073,9,FAM000125,,,2,332111,9,SALDO 50% SERVICIO OBRA CIVIL,-,-,-,2086.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23/02/2022,01/08/2022,1,0000,6.67,8.69,-8.69,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1074,M1074,9,FAM000125,,,2,332111,9,SALDO 50% SERVICIO OBRA CIVIL,-,-,-,2086.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23/02/2022,01/08/2022,1,0000,6.67,8.69,-8.69,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1072,M1072,9,FAM000125,,,2,332111,9,SALDO 50% SERVICIO OBRA CIVIL,-,-,-,2086.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23/02/2022,01/08/2022,1,0000,6.67,8.69,-8.69,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1170,M1170,9,FAM000126,,,2,332111,9,50% ADEL HAB.INFRAESTRUCTURA,-,-,-,9470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13/01/2022,01/08/2022,1,0000,6.67,39.46,-39.46,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1169,M1169,9,FAM000126,,,2,332111,9,50% ADEL HAB.INFRAESTRUCTURA,-,-,-,9470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13/01/2022,01/08/2022,1,0000,6.67,39.46,-39.46,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1171,M1171,9,FAM000126,,,2,332111,9,50% ADEL HAB.INFRAESTRUCTURA,-,-,-,9470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13/01/2022,01/08/2022,1,0000,6.67,39.46,-39.46,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1075,M1075,9,FAM000127,,,2,332111,9,HABILIT.INFRAESTRUCTUR TRUJILL,-,-,-,9470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/12/2021,01/08/2022,1,0000,6.67,39.46,-39.46,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1076,M1076,9,FAM000127,,,2,332111,9,HABILIT.INFRAESTRUCTUR TRUJILL,-,-,-,9470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/12/2021,01/08/2022,1,0000,6.67,39.46,-39.46,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1077,M1077,9,FAM000127,,,2,332111,9,HABILIT.INFRAESTRUCTUR TRUJILL,-,-,-,9470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,09/12/2021,01/08/2022,1,0000,6.67,39.46,-39.46,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1173,M1173,9,FAM000128,,,2,332111,9,SUMINSTRO E INST. MOBILIARIO,-,-,-,11016.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/06/2021,01/08/2022,1,0000,6.67,45.90,-45.90,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1172,M1172,9,FAM000128,,,2,332111,9,SUMINSTRO E INST. MOBILIARIO,-,-,-,11016.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/06/2021,01/08/2022,1,0000,6.67,45.90,-45.90,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1174,M1174,9,FAM000128,,,2,332111,9,SUMINSTRO E INST. MOBILIARIO,-,-,-,11016.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/06/2021,01/08/2022,1,0000,6.67,45.90,-45.90,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1078,M1078,9,FAM000129,,,2,332111,9,SUMINISTRO E INST. DE MOBILIAR,-,-,-,8813.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/06/2021,01/08/2022,1,0000,6.67,36.72,-36.72,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1080,M1080,9,FAM000129,,,2,332111,9,SUMINISTRO E INST. DE MOBILIAR,-,-,-,8813.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/06/2021,01/08/2022,1,0000,6.67,36.72,-36.72,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1079,M1079,9,FAM000129,,,2,332111,9,SUMINISTRO E INST. DE MOBILIAR,-,-,-,8813.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/06/2021,01/08/2022,1,0000,6.67,36.72,-36.72,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1175,M1175,9,FAM000130,,,2,332111,9,ESTUCADO EN PAREDES,-,-,-,25875.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/09/2021,01/08/2022,1,0000,6.67,107.81,-107.81,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1177,M1177,9,FAM000130,,,2,332111,9,ESTUCADO EN PAREDES,-,-,-,25875.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/09/2021,01/08/2022,1,0000,6.67,107.81,-107.81,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1176,M1176,9,FAM000130,,,2,332111,9,ESTUCADO EN PAREDES,-,-,-,25875.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28/09/2021,01/08/2022,1,0000,6.67,107.81,-107.81,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1082,M1082,9,FAM000131,,,2,332111,9,20% CANC. SERV. OBRA CIVIL DAT,-,-,-,14016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,01/02/2022,01/08/2022,1,0000,6.67,58.40,-58.40,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1081,M1081,9,FAM000131,,,2,332111,9,20% CANC. SERV. OBRA CIVIL DAT,-,-,-,14016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,01/02/2022,01/08/2022,1,0000,6.67,58.40,-58.40,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1083,M1083,9,FAM000131,,,2,332111,9,20% CANC. SERV. OBRA CIVIL DAT,-,-,-,14016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,01/02/2022,01/08/2022,1,0000,6.67,58.40,-58.40,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1180,M1180,9,FAM000132,,,2,332111,9,20% AVANCE DE OBRA SANTA EULAL,-,-,-,14016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/11/2020,01/08/2022,1,0000,6.67,58.40,-58.40,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1178,M1178,9,FAM000132,,,2,332111,9,20% AVANCE DE OBRA SANTA EULAL,-,-,-,14016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/11/2020,01/08/2022,1,0000,6.67,58.40,-58.40,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1179,M1179,9,FAM000132,,,2,332111,9,20% AVANCE DE OBRA SANTA EULAL,-,-,-,14016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25/11/2020,01/08/2022,1,0000,6.67,58.40,-58.40,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1085,M1085,9,FAM000133,,,2,332111,9,30% AV. SERV. OBRA CIVIL DATA,-,-,-,21024.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23/10/2020,01/08/2022,1,0000,6.67,87.60,-87.60,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1086,M1086,9,FAM000133,,,2,332111,9,30% AV. SERV. OBRA CIVIL DATA,-,-,-,21024.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23/10/2020,01/08/2022,1,0000,6.67,87.60,-87.60,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1084,M1084,9,FAM000133,,,2,332111,9,30% AV. SERV. OBRA CIVIL DATA,-,-,-,21024.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23/10/2020,01/08/2022,1,0000,6.67,87.60,-87.60,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1182,M1182,9,FAM000134,,,2,332111,9,30% AD. SERV. OBRA CIVIL STA C,-,-,-,21024.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/09/2020,01/08/2022,1,0000,6.67,87.60,-87.60,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1181,M1181,9,FAM000134,,,2,332111,9,30% AD. SERV. OBRA CIVIL STA C,-,-,-,21024.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/09/2020,01/08/2022,1,0000,6.67,87.60,-87.60,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1183,M1183,9,FAM000134,,,2,332111,9,30% AD. SERV. OBRA CIVIL STA C,-,-,-,21024.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22/09/2020,01/08/2022,1,0000,6.67,87.60,-87.60,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1087,M1087,9,FAM000135,,,2,332111,9,REMODELACION DE OFICINA NEGOCI,-,-,-,10758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/05/2022,01/08/2022,1,0000,6.67,44.83,-44.83,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1089,M1089,9,FAM000135,,,2,332111,9,REMODELACION DE OFICINA NEGOCI,-,-,-,10758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/05/2022,01/08/2022,1,0000,6.67,44.83,-44.83,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1088,M1088,9,FAM000135,,,2,332111,9,REMODELACION DE OFICINA NEGOCI,-,-,-,10758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/05/2022,01/08/2022,1,0000,6.67,44.83,-44.83,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1184,M1184,9,FAM000136,,,2,332111,9,50%AD REMODELACION DE OFICINAS,-,-,-,10758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/05/2022,01/08/2022,1,0000,6.67,44.83,-44.83,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1186,M1186,9,FAM000136,,,2,332111,9,50%AD REMODELACION DE OFICINAS,-,-,-,10758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/05/2022,01/08/2022,1,0000,6.67,44.83,-44.83,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1185,M1185,9,FAM000136,,,2,332111,9,50%AD REMODELACION DE OFICINAS,-,-,-,10758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/05/2022,01/08/2022,1,0000,6.67,44.83,-44.83,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1092,M1092,9,FAM000137,,,2,332111,9,CANC  IMPLEMENTACION DE OFICIN,-,-,-,87500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/01/2022,01/08/2022,1,0000,6.67,364.58,-364.58,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1090,M1090,9,FAM000137,,,2,332111,9,CANC  IMPLEMENTACION DE OFICIN,-,-,-,87500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/01/2022,01/08/2022,1,0000,6.67,364.58,-364.58,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1091,M1091,9,FAM000137,,,2,332111,9,CANC  IMPLEMENTACION DE OFICIN,-,-,-,87500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/01/2022,01/08/2022,1,0000,6.67,364.58,-364.58,0.00,0.00,0.00,0.00,0.00,0.00,1,
20230000,1188,M1188,9,FAM000138,,,2,332111,9,IMPLEMENT. DE OFICINA BARLOVEN,-,-,-,87500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,03/01/2022,01/08/2022,1,0000,6.67,364.58,-364.58,0.00,0.00,0.00,0.00,0.00,0.00,1,
